_about,average_price,house_price_index,percentage_annual_change,percentage_change,ref_month,ref_period_duration,ref_period_start,ref_region,average_price_detached,average_price_existing_property,average_price_flat_maisonette,average_price_new_build,average_price_sa,average_price_semi_detached,average_price_terraced,house_price_index_detached,house_price_index_existing_property,house_price_index_flat_maisonette,house_price_index_new_build,house_price_index_sa,house_price_index_semi_detached,house_price_index_terraced,sales_volume,percentage_change_detached,percentage_change_existing_property,percentage_change_flat_maisonette,percentage_change_new_build,percentage_change_semi_detached,percentage_change_terraced,sales_volume_existing_property,sales_volume_new_build,percentage_annual_change_detached,percentage_annual_change_existing_property,percentage_annual_change_flat_maisonette,percentage_annual_change_new_build,percentage_annual_change_semi_detached,percentage_annual_change_terraced
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-01,53658,20.6,2.9,-2.2,1990-01,3,1990-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-02,53658,20.6,2.9,-2.2,1990-02,3,1990-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-03,53658,20.6,2.9,-2.2,1990-03,3,1990-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-04,53176,20.4,-1.6,-0.9,1990-04,3,1990-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-05,53176,20.4,-1.6,-0.9,1990-05,3,1990-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-06,53176,20.4,-1.6,-0.9,1990-06,3,1990-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-07,54141,20.7,-3.2,1.8,1990-07,3,1990-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-08,54141,20.7,-3.2,1.8,1990-08,3,1990-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-09,54141,20.7,-3.2,1.8,1990-09,3,1990-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-10,53337,20.4,-2.7,-1.5,1990-10,3,1990-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-11,53337,20.4,-2.7,-1.5,1990-11,3,1990-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1990-12,53337,20.4,-2.7,-1.5,1990-12,3,1990-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-01,52586,20.2,-2.0,-1.4,1991-01,3,1991-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-02,52586,20.2,-2.0,-1.4,1991-02,3,1991-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-03,52586,20.2,-2.0,-1.4,1991-03,3,1991-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-04,52372,20.1,-1.5,-0.4,1991-04,3,1991-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-05,52372,20.1,-1.5,-0.4,1991-05,3,1991-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-06,52372,20.1,-1.5,-0.4,1991-06,3,1991-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-07,53390,20.5,-1.4,1.9,1991-07,3,1991-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-08,53390,20.5,-1.4,1.9,1991-08,3,1991-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-09,53390,20.5,-1.4,1.9,1991-09,3,1991-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-10,52908,20.3,-0.8,-0.9,1991-10,3,1991-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-11,52908,20.3,-0.8,-0.9,1991-11,3,1991-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1991-12,52908,20.3,-0.8,-0.9,1991-12,3,1991-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-01,52050,19.9,-1.0,-1.6,1992-01,3,1992-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-02,52050,19.9,-1.0,-1.6,1992-02,3,1992-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-03,52050,19.9,-1.0,-1.6,1992-03,3,1992-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-04,50817,19.5,-3.0,-2.4,1992-04,3,1992-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-05,50817,19.5,-3.0,-2.4,1992-05,3,1992-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-06,50817,19.5,-3.0,-2.4,1992-06,3,1992-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-07,50967,19.5,-4.5,0.3,1992-07,3,1992-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-08,50967,19.5,-4.5,0.3,1992-08,3,1992-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-09,50967,19.5,-4.5,0.3,1992-09,3,1992-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-10,49018,18.8,-7.4,-3.8,1992-10,3,1992-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-11,49018,18.8,-7.4,-3.8,1992-11,3,1992-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1992-12,49018,18.8,-7.4,-3.8,1992-12,3,1992-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-01,49268,18.9,-5.3,0.5,1993-01,3,1993-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-02,49268,18.9,-5.3,0.5,1993-02,3,1993-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-03,49268,18.9,-5.3,0.5,1993-03,3,1993-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-04,49668,19.0,-2.3,0.8,1993-04,3,1993-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-05,49668,19.0,-2.3,0.8,1993-05,3,1993-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-06,49668,19.0,-2.3,0.8,1993-06,3,1993-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-07,50717,19.4,-0.5,2.1,1993-07,3,1993-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-08,50717,19.4,-0.5,2.1,1993-08,3,1993-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-09,50717,19.4,-0.5,2.1,1993-09,3,1993-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-10,49768,19.1,1.5,-1.9,1993-10,3,1993-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-11,49768,19.1,1.5,-1.9,1993-11,3,1993-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1993-12,49768,19.1,1.5,-1.9,1993-12,3,1993-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-01,50317,19.3,2.1,1.1,1994-01,3,1994-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-02,50317,19.3,2.1,1.1,1994-02,3,1994-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-03,50317,19.3,2.1,1.1,1994-03,3,1994-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-04,51017,19.6,2.7,1.4,1994-04,3,1994-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-05,51017,19.6,2.7,1.4,1994-05,3,1994-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-06,51017,19.6,2.7,1.4,1994-06,3,1994-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-07,51866,19.9,2.3,1.7,1994-07,3,1994-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-08,51866,19.9,2.3,1.7,1994-08,3,1994-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-09,51866,19.9,2.3,1.7,1994-09,3,1994-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-10,51517,19.7,3.5,-0.7,1994-10,3,1994-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-11,51517,19.7,3.5,-0.7,1994-11,3,1994-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1994-12,51517,19.7,3.5,-0.7,1994-12,3,1994-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-01,51067,19.6,1.5,-0.9,1995-01,3,1995-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-02,51067,19.6,1.5,-0.9,1995-02,3,1995-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-03,51067,19.6,1.5,-0.9,1995-03,3,1995-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-04,51617,19.8,1.2,1.1,1995-04,3,1995-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-05,51617,19.8,1.2,1.1,1995-05,3,1995-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-06,51617,19.8,1.2,1.1,1995-06,3,1995-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-07,52066,20.0,0.4,0.9,1995-07,3,1995-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-08,52066,20.0,0.4,0.9,1995-08,3,1995-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-09,52066,20.0,0.4,0.9,1995-09,3,1995-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-10,51367,19.7,-0.3,-1.3,1995-10,3,1995-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-11,51367,19.7,-0.3,-1.3,1995-11,3,1995-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1995-12,51367,19.7,-0.3,-1.3,1995-12,3,1995-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-01,52116,20.0,2.1,1.5,1996-01,3,1996-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-02,52116,20.0,2.1,1.5,1996-02,3,1996-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-03,52116,20.0,2.1,1.5,1996-03,3,1996-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-04,52166,20.0,1.1,0.1,1996-04,3,1996-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-05,52166,20.0,1.1,0.1,1996-05,3,1996-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-06,52166,20.0,1.1,0.1,1996-06,3,1996-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-07,54215,20.8,4.1,3.9,1996-07,3,1996-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-08,54215,20.8,4.1,3.9,1996-08,3,1996-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-09,54215,20.8,4.1,3.9,1996-09,3,1996-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-10,55164,21.1,7.4,1.8,1996-10,3,1996-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-11,55164,21.1,7.4,1.8,1996-11,3,1996-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1996-12,55164,21.1,7.4,1.8,1996-12,3,1996-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-01,55914,21.4,7.3,1.4,1997-01,3,1997-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-02,55914,21.4,7.3,1.4,1997-02,3,1997-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-03,55914,21.4,7.3,1.4,1997-03,3,1997-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-04,57063,21.9,9.4,2.1,1997-04,3,1997-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-05,57063,21.9,9.4,2.1,1997-05,3,1997-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-06,57063,21.9,9.4,2.1,1997-06,3,1997-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-07,59961,23.0,10.6,5.1,1997-07,3,1997-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-08,59961,23.0,10.6,5.1,1997-08,3,1997-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-09,59961,23.0,10.6,5.1,1997-09,3,1997-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-10,59511,22.8,7.9,-0.7,1997-10,3,1997-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-11,59511,22.8,7.9,-0.7,1997-11,3,1997-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1997-12,59511,22.8,7.9,-0.7,1997-12,3,1997-10-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-01,61010,23.4,9.1,2.5,1998-01,3,1998-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-02,61010,23.4,9.1,2.5,1998-02,3,1998-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-03,61010,23.4,9.1,2.5,1998-03,3,1998-01-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-04,64258,24.6,12.6,5.3,1998-04,3,1998-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-05,64258,24.6,12.6,5.3,1998-05,3,1998-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-06,64258,24.6,12.6,5.3,1998-06,3,1998-04-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-07,67057,25.7,11.8,4.4,1998-07,3,1998-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-08,67057,25.7,11.8,4.4,1998-08,3,1998-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
http://landregistry.data.gov.uk/data/ukhpi/region/united-kingdom/month/1998-09,67057,25.7,11.8,4.4,1998-09,3,1998-07-01 00:00:00,http://landregistry.data.gov.uk/id/region/united-kingdom,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
